2023-10-05 08:18:16,946 | INFO | ulauncher: main() | Ulauncher version 5.15.4
2023-10-05 09:40:47,845 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event ItemEnterEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:41:00,377 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_update_prefs() | Update extension preferences: {'id': 'com.github.eckhoff42.ulauncher-favorite-directories', 'pref.f': 'f', 'pref.default_filebrowser': 'nautilus', 'pref.root_dir': '~/', 'pref.directory_list': 'Downloads, Documents, tmp, mnt, .config, .local, .cache, onedrive, onedriveFratelliCarli', 'callback': '__jp14'}
2023-10-05 09:41:00,377 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event PreferencesUpdateEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:41:10,967 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:41:10,967 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:41:10,967 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:41:10,967 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:41:10,968 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:41:10,968 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:41:10,968 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:41:10,968 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:41:10,968 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:41:12,441 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2023-10-05 09:41:13,128 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:13,153 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:13,154 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:41:14,414 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:14,456 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:14,458 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:41:14,527 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:14,558 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:14,559 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:41:14,714 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:41:14,763 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event ItemEnterEvent to "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:14,861 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (ItemEnterEvent, HideWindowAction) from "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:42,085 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_update_prefs() | Update extension preferences: {'id': 'com.github.lighttigerxiv.ulauncher-terminal-runner-extension', 'pref.kw': '>', 'pref.term': '/usr/bin/kitty', 'pref.exec': '--', 'pref.shell': 'others', 'pref.icon': 'black', 'callback': '__jp15'}
2023-10-05 09:41:42,085 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event PreferencesUpdateEvent to "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:44,558 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:41:44,558 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:41:44,558 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:41:44,558 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:41:44,559 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:41:44,559 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:41:44,559 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:41:44,559 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:41:44,559 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:41:45,222 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:41:45,222 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:41:45,222 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:41:45,222 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:41:45,222 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:41:45,222 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:41:45,222 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:41:45,222 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:41:45,222 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:41:46,625 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2023-10-05 09:41:47,139 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:47,216 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:47,217 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:41:47,491 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:47,517 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:47,518 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:41:47,605 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:47,618 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:47,619 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:41:47,807 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:41:47,856 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event ItemEnterEvent to "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:41:57,592 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (ItemEnterEvent, HideWindowAction) from "com.github.lighttigerxiv.ulauncher-terminal-runner-extension"
2023-10-05 09:42:04,017 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:42:04,017 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:42:04,017 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:42:04,017 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:42:04,017 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:42:04,017 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:42:04,017 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:42:04,017 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:42:04,017 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:42:04,725 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:42:04,828 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2023-10-05 09:42:04,947 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2023-10-05 09:42:05,110 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2023-10-05 09:42:05,770 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.kleber-swf.ulauncher-turn-off-screen"
2023-10-05 09:42:05,808 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, HideWindowAction) from "com.github.kleber-swf.ulauncher-turn-off-screen"
2023-10-05 09:42:05,809 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:57:57,563 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:57:57,563 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:57:57,564 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:57:57,564 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:57:57,564 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:57:57,564 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:57:57,564 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:57:57,564 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:57:57,564 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:57:58,592 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2023-10-05 09:57:59,121 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:57:59,819 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.hoaper.ulauncher-zh0per"
2023-10-05 09:58:00,246 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:58:00,945 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.hoaper.ulauncher-zh0per"
2023-10-05 09:58:01,019 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.hoaper.ulauncher-zh0per"
2023-10-05 09:58:01,031 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:58:02,118 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:58:03,117 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event ItemEnterEvent to "com.github.hoaper.ulauncher-zh0per"
